Fecha;CO;Ciudad;Temperatura;Depto;Consumo;PesoGr;Unidades;Edad;Sexo;TipoGranja;Humedad;Densidad;HorasLuz;Ventilacion;CalidadCama;Genetica;consumoAgua;TipoAlimento;Conversion;Peso;TipoPollo
12/08/2024;E93;Cabuyaro;34;Meta;390.3571429;54.35971911;7181;27;hembras;AUTOMATICA;0.83;18;0;0;1;0;0.43;N;0;1.39;Comercial
12/08/2024;E93;Cabuyaro;34;Meta;390.3571429;54.35971911;7181;27;hembras;AUTOMATICA;0.83;18;0;0;4;0;0.43;N;0;1.38;Comercial
12/08/2024;E93;Cabuyaro;34;Meta;390.3571429;54.35971911;7181;27;hembras;AUTOMATICA;0.83;18;0;0;4;0;0.43;N;0;1.38;Comercial
12/08/2024;E93;Cabuyaro;34;Meta;390.3571429;54.35971911;7181;27;hembras;AUTOMATICA;0.83;18;0;0;1;0;0.43;N;0;1.23;Comercial
12/08/2024;E93;Cabuyaro;34;Meta;390.3571429;54.35971911;7181;27;hembras;AUTOMATICA;0.83;18;0;0;1;0;0.43;N;0;1.25;Comercial
12/08/2024;E56;Nilo;32;Cundinamarca;721.3529412;60.85825877;11853;33;machos;MANUAL;0.94;13;16;0;2;0;0.39;N;0;1.604;Comercial
12/08/2024;E14;La Mesa;34;Cundinamarca;335.4705882;66.03751736;5080;33;hembras;MANUAL;0.68;13;16;0;2;0;0.38;N;0;1.744;Grande
12/08/2024;E14;La Mesa;34;Cundinamarca;364.8823529;65.69721874;5554;33;hembras;MANUAL;0.68;13;16;0;5;0;0.38;N;0;1.774;Grande
12/08/2024;E14;La Mesa;34;Cundinamarca;387.2352941;73.45130768;5272;33;machos;MANUAL;0.68;13;16;0;1;0;0.38;N;0;1.96;Grande
12/08/2024;E14;La Mesa;34;Cundinamarca;354.2941176;72.97510146;4855;33;machos;MANUAL;0.68;13;16;0;4;0;0.38;N;0;1.954;Grande
12/08/2024;E56;Nilo;32;Cundinamarca;606.0588235;62.85613187;9642;33;hembras;MANUAL;0.94;13;16;0;3;0;0.39;N;0;1.445;Comercial
12/08/2024;E09;Sasaima;26;Cundinamarca;176.8947368;73.67544223;2401;37;hembras;MANUAL;0.87;13;16;0;5;0;0.62;N;0;1.815;Grande
12/08/2024;E09;Sasaima;26;Cundinamarca;679;101.4947683;6690;37;hembras;MANUAL;0.87;13;16;0;3;0;0.62;N;0;1.859;Grande
12/08/2024;E09;Sasaima;26;Cundinamarca;679;101.4947683;6690;37;hembras;MANUAL;0.87;13;16;0;4;0;0.62;N;0;1.859;Grande
12/08/2024;E09;Sasaima;26;Cundinamarca;682.1578947;74.56092411;9149;37;hembras;MANUAL;0.87;13;16;0;3;0;0.62;N;0;1.97;Grande
12/08/2024;E32;Fusagasuga;21;Cundinamarca;551.6315789;73.41383802;7514;37;hembras;MANUAL;0.77;13;16;0;1;0;0.58;N;0;1.991;Grande
12/08/2024;E32;Fusagasuga;21;Cundinamarca;380.0526316;375.5460787;1012;37;hembras;MANUAL;0.77;13;16;0;4;0;0.58;N;0;2.02;Grande
12/08/2024;E32;Fusagasuga;21;Cundinamarca;394.7894737;73.70975984;5356;37;hembras;MANUAL;0.77;13;16;0;1;0;0.58;N;0;2.007;Grande
15/08/2024;E40;Fusagasuga;21;Cundinamarca;1059.540541;478.347874;2215;36;hembras;MANUAL;0.77;13;16;0;2;0;0.46;N;0;1.94;Grande
15/08/2024;E40;Fusagasuga;21;Cundinamarca;1068.189189;158.6027007;6735;36;machos;MANUAL;0.77;13;16;0;5;0;0.46;N;0;2.3;Grande
16/08/2024;E90;Arbelaez;23;Cundinamarca;1312.103448;58.73862691;22338;28;machos;MANUAL;0.8;13;16;0;1;0;0.69;N;0;1.4;Comercial
16/08/2024;E90;Arbelaez;23;Cundinamarca;1695.551724;63.29047122;26790;28;machos;MANUAL;0.8;13;16;0;4;0;0.69;N;0;1.55;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;450.2142857;56.60224864;7954;27;machos;AUTOMATICA;0.83;18;0;0;1;0;0.5;N;0;1.409;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;450.2142857;56.60224864;7954;27;machos;AUTOMATICA;0.83;18;0;0;1;0;0.5;N;0;1.422;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;450.2142857;56.60224864;7954;27;machos;AUTOMATICA;0.83;18;0;0;2;0;0.5;N;0;1.341;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;434.5357143;54.26270159;8008;27;hembras;AUTOMATICA;0.83;18;0;0;1;0;0.5;N;0;1.382;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;434.5357143;54.26270159;8008;27;hembras;AUTOMATICA;0.83;18;0;0;2;0;0.5;N;0;1.391;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;434.5357143;54.26270159;8008;27;hembras;AUTOMATICA;0.83;18;0;0;5;0;0.5;N;0;1.404;Comercial
16/08/2024;E90;Arbelaez;23;Cundinamarca;1312.103448;58.35461187;22485;28;hembras;MANUAL;0.8;13;16;0;4;0;0.69;N;0;1.3;Comercial
16/08/2024;E90;Arbelaez;23;Cundinamarca;1661.068966;61.51195993;27004;28;hembras;MANUAL;0.8;13;16;0;5;0;0.69;N;0;1.4;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;466.9259259;58.70328462;7954;26;machos;AUTOMATICA;0.83;18;0;0;2;0;0.5;N;0;1.325;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;466.9259259;58.70328462;7954;26;machos;AUTOMATICA;0.83;18;0;0;4;0;0.5;N;0;1.341;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;466.9259259;58.70328462;7954;26;machos;AUTOMATICA;0.83;18;0;0;4;0;0.5;N;0;1.359;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;450.6666667;56.27705628;8008;26;hembras;AUTOMATICA;0.83;18;0;0;5;0;0.5;N;0;1.305;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;450.6666667;56.27705628;8008;26;hembras;AUTOMATICA;0.83;18;0;0;2;0;0.5;N;0;1.311;Comercial
16/08/2024;F02;Cabuyaro;34;Meta;450.6666667;56.27705628;8008;26;hembras;AUTOMATICA;0.83;18;0;0;4;0;0.5;N;0;1.315;Comercial
20/08/2024;E34;Silvania;23;Cundinamarca;1127.75;67.65146971;16670;31;hembras;MANUAL;0.8;13;16;0;3;0;0.33;N;0;1.641;Comercial
20/08/2024;E34;Silvania;23;Cundinamarca;592.75;65.2090209;9090;31;hembras;MANUAL;0.8;13;16;0;5;0;0.33;N;0;1.5;Comercial
20/08/2024;E02;Villeta                        ;28;Cundinamarca;603.5714286;74.15793446;8139;34;machos;MANUAL;0.87;13;16;0;5;0;0.35;N;0;2.055;Grande
20/08/2024;E02;Villeta                        ;28;Cundinamarca;431;75.12637267;5737;34;machos;MANUAL;0.87;13;16;0;5;0;0.35;N;0;2.125;Grande
20/08/2024;E02;Villeta                        ;28;Cundinamarca;423;73.73191564;5737;34;machos;MANUAL;0.87;13;16;0;1;0;0.35;N;0;2.1;Grande
20/08/2024;E02;Villeta                        ;28;Cundinamarca;571.5714286;68.71500704;8318;34;hembras;MANUAL;0.87;13;16;0;2;0;0.35;N;0;1.835;Grande
20/08/2024;E02;Villeta                        ;28;Cundinamarca;420.7142857;64.91502634;6481;34;hembras;MANUAL;0.87;13;16;0;2;0;0.35;N;0;1.755;Grande
20/08/2024;E02;Villeta                        ;28;Cundinamarca;400.1428571;72.21491736;5541;34;hembras;MANUAL;0.87;13;16;0;4;0;0.35;N;0;1.787;Grande
20/08/2024;E34;Silvania;23;Cundinamarca;739;73.84830619;10007;31;machos;MANUAL;0.8;13;16;0;5;0;0.33;N;0;1.764;Grande
20/08/2024;E34;Silvania;23;Cundinamarca;815.25;74.37055282;10962;31;machos;MANUAL;0.8;13;16;0;3;0;0.33;N;0;1.659;Comercial
20/08/2024;E34;Silvania;23;Cundinamarca;335.25;75.23563734;4456;31;machos;MANUAL;0.8;13;16;0;3;0;0.33;N;0;1.691;Comercial
20/08/2024;E30;Silvania;23;Cundinamarca;599;85.52255854;7004;35;machos;MANUAL;0.8;13;16;0;5;0;0.75;N;0;2.334;Grande
20/08/2024;E30;Silvania;23;Cundinamarca;661.2222222;85.80615393;7706;35;machos;MANUAL;0.8;13;16;0;1;0;0.75;N;0;2.255;Grande
20/08/2024;E30;Silvania;23;Cundinamarca;589;87.67490325;6718;35;machos;MANUAL;0.8;13;16;0;4;0;0.75;N;0;2.248;Grande
20/08/2024;E30;Silvania;23;Cundinamarca;689;74.54289733;9243;35;hembras;MANUAL;0.8;13;16;0;4;0;0.75;N;0;1.828;Grande
20/08/2024;E30;Silvania;23;Cundinamarca;974.5555556;73.76849259;13211;35;hembras;MANUAL;0.8;13;16;0;4;0;0.75;N;0;1.826;Grande
20/08/2024;E30;Silvania;23;Cundinamarca;974.5555556;73.76849259;13211;35;hembras;MANUAL;0.8;13;16;0;2;0;0.75;N;0;1.826;Grande
21/08/2024;E25;Restrepo;29;Meta;571.3333333;77.65846586;7357;29;machos;MANUAL;0.79;18;16;0;1;0;0.52;N;0;1.925;Grande
21/08/2024;E25;Restrepo;29;Meta;571.3333333;77.65846586;7357;29;machos;MANUAL;0.79;18;16;0;4;0;0.52;N;0;2.01;Grande
21/08/2024;E25;Restrepo;29;Meta;571.3333333;77.65846586;7357;29;machos;MANUAL;0.79;18;16;0;4;0;0.52;N;0;1.959;Grande
21/08/2024;E25;Restrepo;29;Meta;539.7;71.57824934;7540;29;hembras;MANUAL;0.79;18;16;0;1;0;0.52;N;0;1.648;Comercial
21/08/2024;E25;Restrepo;29;Meta;539.7;71.57824934;7540;29;hembras;MANUAL;0.79;18;16;0;5;0;0.52;N;0;1.602;Comercial
21/08/2024;E25;Restrepo;29;Meta;539.7;71.57824934;7540;29;hembras;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.684;Comercial
21/08/2024;E25;Restrepo;29;Meta;539.7;71.57824934;7540;29;hembras;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.761;Grande
21/08/2024;E25;Restrepo;29;Meta;571.3333333;77.65846586;7357;29;machos;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.9;Grande
22/08/2024;E25;Restrepo;29;Meta;459.8387097;61.36091669;7494;30;machos;MANUAL;0.79;18;16;0;3;0;0.52;N;0;1.69;Comercial
22/08/2024;E34;Silvania;23;Cundinamarca;1196.647059;72.0307626;16613;33;hembras;MANUAL;0.8;13;16;0;2;0;0.33;N;0;1.842;Grande
22/08/2024;E34;Silvania;23;Cundinamarca;787.2352941;78.85758731;9983;33;machos;MANUAL;0.8;13;16;0;1;0;0.33;N;0;1.931;Grande
22/08/2024;E34;Silvania;23;Cundinamarca;867.8235294;79.50742367;10915;33;machos;MANUAL;0.8;13;16;0;1;0;0.33;N;0;1.908;Grande
22/08/2024;E34;Silvania;23;Cundinamarca;628.4117647;69.28464881;9070;33;machos;MANUAL;0.8;13;16;0;3;0;0.33;N;0;1.641;Comercial
22/08/2024;E34;Silvania;23;Cundinamarca;356.6470588;80.89069149;4409;33;hembras;MANUAL;0.8;13;16;0;2;0;0.33;N;0;1.913;Grande
22/08/2024;E30;Silvania;23;Cundinamarca;672.6842105;101.1251068;6652;37;machos;MANUAL;0.8;13;16;0;2;0;0.75;N;0;2.441;Grande
22/08/2024;E30;Silvania;23;Cundinamarca;594.7894737;120.1837692;4949;37;machos;MANUAL;0.8;13;16;0;1;0;0.75;N;0;2.44;Grande
29/08/2024;E25;Restrepo;29;Meta;-0.736842105;-0.005970587;123412;37;machos;MANUAL;0.79;18;16;0;1;0;0.52;N;0;1.234;Comercial
5/09/2024;E72;Cumaral;30;Meta;716.0322581;65.6368373;10909;30;machos;AUTOMATICA;0.8;18;0;0;4;0;0.77;N;0;1.729;Grande
5/09/2024;E72;Cumaral;30;Meta;703.2903226;64.22742672;10950;30;hembras;AUTOMATICA;0.8;18;0;0;3;0;0.77;N;0;1.6;Comercial
5/09/2024;E72;Cumaral;30;Meta;747.1470588;68.20146589;10955;33;hembras;AUTOMATICA;0.8;18;0;0;3;0;0.77;N;0;1.891;Grande
5/09/2024;E72;Cumaral;30;Meta;747.1470588;68.20146589;10955;33;hembras;AUTOMATICA;0.8;18;0;0;5;0;0.77;N;0;1.906;Grande
5/09/2024;E72;Cumaral;30;Meta;716.0322581;65.6368373;10909;30;machos;AUTOMATICA;0.8;18;0;0;3;0;0.77;N;0;1.689;Comercial
5/09/2024;E72;Cumaral;30;Meta;703.2903226;64.22742672;10950;30;hembras;AUTOMATICA;0.8;18;0;0;1;0;0.77;N;0;1.575;Comercial
6/09/2024;E72;Cumaral;30;Meta;747.6875;68.60777207;10898;31;machos;AUTOMATICA;0.8;18;0;0;4;0;0.77;N;0;1.929;Grande
6/09/2024;E72;Cumaral;30;Meta;714.09375;65.2438328;10945;31;hembras;AUTOMATICA;0.8;18;0;0;3;0;0.77;N;0;1.7;Comercial
6/09/2024;E72;Cumaral;30;Meta;747.6875;68.60777207;10898;31;machos;AUTOMATICA;0.8;18;0;0;1;0;0.77;N;0;1.936;Grande
9/09/2024;E72;Cumaral;30;Meta;2758.685714;279.3888712;9874;34;machos;AUTOMATICA;0.8;18;0;0;5;0;0.77;N;0;1.98;Grande
11/09/2024;E36;Silvania;23;Cundinamarca;399;77.17601547;5170;35;hembras;MANUAL;0.8;13;16;0;4;0;0.69;N;0;1.966;Grande
11/09/2024;E36;Silvania;23;Cundinamarca;671.2222222;74.30778503;9033;35;hembras;MANUAL;0.8;13;16;0;1;0;0.69;N;0;1.852;Grande
11/09/2024;E77;Cumaral;30;Meta;725.1764706;65.67437698;11042;33;hembras;AUTOMATICA;0.8;18;0;0;5;0;0.66;N;0;1.892;Grande
11/09/2024;E77;Cumaral;30;Meta;725.1764706;65.67437698;11042;33;hembras;AUTOMATICA;0.8;18;0;0;1;0;0.66;N;0;1.892;Grande
11/09/2024;E08;Sasaima;26;Cundinamarca;251.9411765;70.82968133;3557;33;machos;MANUAL;0.87;13;16;0;4;0;0.37;N;0;1.763;Grande
11/09/2024;E08;Sasaima;26;Cundinamarca;174.2941176;63.9376807;2726;33;hembras;MANUAL;0.87;13;16;0;3;0;0.37;N;0;1.629;Comercial
11/09/2024;E08;Sasaima;26;Cundinamarca;149.5882353;67.07992614;2230;33;hembras;MANUAL;0.87;13;16;0;1;0;0.37;N;0;1.615;Comercial
11/09/2024;E08;Sasaima;26;Cundinamarca;215.4705882;67.99324336;3169;33;hembras;MANUAL;0.87;13;16;0;4;0;0.37;N;0;1.655;Comercial
11/09/2024;E08;Sasaima;26;Cundinamarca;79;58.00293686;1362;33;machos;MANUAL;0.87;13;16;0;4;0;0.37;N;0;1.656;Comercial
11/09/2024;E08;Sasaima;26;Cundinamarca;267.2352941;63.56691106;4204;33;hembras;MANUAL;0.87;13;16;0;2;0;0.37;N;0;1.563;Comercial
11/09/2024;E08;Sasaima;26;Cundinamarca;493.3529412;68.57839049;7194;33;machos;MANUAL;0.87;13;16;0;1;0;0.37;N;0;1.702;Grande
11/09/2024;E45;Fusagasuga;21;Cundinamarca;836.6470588;103.0353521;8120;33;machos;MANUAL;0.77;13;16;0;2;0;0.47;N;0;2.144;Grande
11/09/2024;E45;Fusagasuga;21;Cundinamarca;836.6470588;103.0353521;8120;33;machos;MANUAL;0.77;13;16;0;3;0;0.47;N;0;2.144;Grande
11/09/2024;E45;Fusagasuga;21;Cundinamarca;631.9411765;119.4595797;5290;33;machos;MANUAL;0.77;13;16;0;3;0;0.47;N;0;2.292;Grande
11/09/2024;E45;Fusagasuga;21;Cundinamarca;753.1176471;70.72191258;10649;33;hembras;MANUAL;0.77;13;16;0;4;0;0.47;N;0;1.776;Grande
11/09/2024;E45;Fusagasuga;21;Cundinamarca;580.1764706;99.46450722;5833;33;hembras;MANUAL;0.77;13;16;0;3;0;0.47;N;0;1.834;Grande
11/09/2024;E24;Arbelaez;23;Cundinamarca;1024.454545;71.33587807;14361;32;machos;MANUAL;0.8;13;16;0;5;0;0.34;N;0;1.808;Grande
11/09/2024;E24;Arbelaez;23;Cundinamarca;1052.333333;73.24656038;14367;32;machos;MANUAL;0.8;13;16;0;1;0;0.34;N;0;1.89;Grande
11/09/2024;E24;Arbelaez;23;Cundinamarca;955.3636364;66.44159096;14379;32;hembras;MANUAL;0.8;13;16;0;3;0;0.34;N;0;1.58;Comercial
11/09/2024;E24;Arbelaez;23;Cundinamarca;1008.69697;70.16534293;14376;32;hembras;MANUAL;0.8;13;16;0;3;0;0.34;N;0;1.76;Grande
11/09/2024;E24;Arbelaez;23;Cundinamarca;1761.5;61.36775362;28704;31;machos;MANUAL;0.8;13;16;0;3;0;0.34;N;0;1.62;Comercial
11/09/2024;E24;Arbelaez;23;Cundinamarca;1746.5;61.22055524;28528;31;hembras;MANUAL;0.8;13;16;0;4;0;0.34;N;0;1.522;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;503.3448276;69.41729797;7251;28;machos;AUTOMATICA;0.83;18;0;0;2;0;0.69;N;0;1.542;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;503.3448276;69.41729797;7251;28;machos;AUTOMATICA;0.83;18;0;0;3;0;0.69;N;0;1.554;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;503.3448276;69.41729797;7251;28;machos;AUTOMATICA;0.83;18;0;0;3;0;0.69;N;0;1.544;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;495.6206897;67.91185115;7298;28;hembras;AUTOMATICA;0.83;18;0;0;5;0;0.69;N;0;1.45;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;495.6206897;67.91185115;7298;28;hembras;AUTOMATICA;0.83;18;0;0;4;0;0.69;N;0;1.453;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;495.6206897;67.91185115;7298;28;hembras;AUTOMATICA;0.83;18;0;0;1;0;0.69;N;0;1.453;Comercial
11/09/2024;E77;Cumaral;30;Meta;809.6666667;73.64623128;10994;32;machos;AUTOMATICA;0.8;18;0;0;2;0;0.66;N;0;1.908;Grande
11/09/2024;E77;Cumaral;30;Meta;809.6666667;73.64623128;10994;32;machos;AUTOMATICA;0.8;18;0;0;4;0;0.66;N;0;1.908;Grande
11/09/2024;E77;Cumaral;30;Meta;809.6666667;73.64623128;10994;32;machos;AUTOMATICA;0.8;18;0;0;3;0;0.66;N;0;1.981;Grande
11/09/2024;E77;Cumaral;30;Meta;809.6666667;73.64623128;10994;32;machos;AUTOMATICA;0.8;18;0;0;1;0;0.66;N;0;1.981;Grande
11/09/2024;E77;Cumaral;30;Meta;785.2121212;74.54781365;10533;32;hembras;AUTOMATICA;0.8;18;0;0;3;0;0.66;N;0;1.805;Grande
11/09/2024;E77;Cumaral;30;Meta;785.2121212;74.54781365;10533;32;hembras;AUTOMATICA;0.8;18;0;0;4;0;0.66;N;0;1.805;Grande
11/09/2024;E77;Cumaral;30;Meta;785.2121212;74.54781365;10533;32;hembras;AUTOMATICA;0.8;18;0;0;1;0;0.66;N;0;1.811;Grande
11/09/2024;E77;Cumaral;30;Meta;785.2121212;74.54781365;10533;32;hembras;AUTOMATICA;0.8;18;0;0;5;0;0.66;N;0;1.811;Grande
11/09/2024;E77;Cumaral;30;Meta;725.1764706;65.67437698;11042;33;hembras;AUTOMATICA;0.8;18;0;0;5;0;0.66;N;0;1.958;Grande
11/09/2024;E77;Cumaral;30;Meta;725.1764706;65.67437698;11042;33;hembras;AUTOMATICA;0.8;18;0;0;3;0;0.66;N;0;1.958;Grande
11/09/2024;E77;Cumaral;30;Meta;704.3125;65.9098353;10686;31;machos;AUTOMATICA;0.8;18;0;0;3;0;0.66;N;0;1.802;Grande
11/09/2024;E77;Cumaral;30;Meta;704.3125;65.9098353;10686;31;machos;AUTOMATICA;0.8;18;0;0;4;0;0.66;N;0;1.802;Grande
11/09/2024;E77;Cumaral;30;Meta;704.3125;65.9098353;10686;31;machos;AUTOMATICA;0.8;18;0;0;1;0;0.66;N;0;1.851;Grande
11/09/2024;E77;Cumaral;30;Meta;704.3125;65.9098353;10686;31;machos;AUTOMATICA;0.8;18;0;0;2;0;0.66;N;0;1.851;Grande
11/09/2024;E77;Cumaral;30;Meta;691.03125;64.20433429;10763;31;hembras;AUTOMATICA;0.8;18;0;0;5;0;0.66;N;0;1.678;Comercial
11/09/2024;E77;Cumaral;30;Meta;691.03125;64.20433429;10763;31;hembras;AUTOMATICA;0.8;18;0;0;1;0;0.66;N;0;1.678;Comercial
11/09/2024;E77;Cumaral;30;Meta;691.03125;64.20433429;10763;31;hembras;AUTOMATICA;0.8;18;0;0;3;0;0.66;N;0;1.662;Comercial
11/09/2024;E77;Cumaral;30;Meta;691.03125;64.20433429;10763;31;hembras;AUTOMATICA;0.8;18;0;0;4;0;0.66;N;0;1.662;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;513.1333333;70.3500594;7294;29;machos;AUTOMATICA;0.83;18;0;0;1;0;0.69;N;0;1.624;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;513.1333333;70.3500594;7294;29;machos;AUTOMATICA;0.83;18;0;0;3;0;0.69;N;0;1.649;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;513.1333333;70.3500594;7294;29;machos;AUTOMATICA;0.83;18;0;0;4;0;0.69;N;0;1.67;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;513.1333333;70.19607843;7310;29;hembras;AUTOMATICA;0.83;18;0;0;4;0;0.69;N;0;1.524;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;513.1333333;70.19607843;7310;29;hembras;AUTOMATICA;0.83;18;0;0;1;0;0.69;N;0;1.534;Comercial
11/09/2024;E95;Cabuyaro;34;Meta;513.1333333;70.19607843;7310;29;hembras;AUTOMATICA;0.83;18;0;0;4;0;0.69;N;0;1.525;Comercial
11/09/2024;E61;Silvania;23;Cundinamarca;824.9459459;143.8942867;5733;36;hembras;MANUAL;0.8;13;16;0;5;0;0.5;N;0;1.992;Grande
11/09/2024;E61;Silvania;23;Cundinamarca;799;117.5691583;6796;36;machos;MANUAL;0.8;13;16;0;3;0;0.5;N;0;2.168;Grande
11/09/2024;E61;Silvania;23;Cundinamarca;724.4054054;74.69637094;9698;36;hembras;MANUAL;0.8;13;16;0;2;0;0.5;N;0;2.007;Grande
11/09/2024;E61;Silvania;23;Cundinamarca;791.4324324;116.5928745;6788;36;machos;MANUAL;0.8;13;16;0;3;0;0.5;N;0;2.181;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1113.871795;90.61024933;12293;38;machos;SEMI AUTOMATICA;0.8;13;0;0;1;0;0.33;N;0;2.403;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1113.871795;90.61024933;12293;38;machos;SEMI AUTOMATICA;0.8;13;0;0;2;0;0.33;N;0;2.403;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1113.871795;90.61024933;12293;38;hembras;SEMI AUTOMATICA;0.8;13;0;0;3;0;0.33;N;0;2.403;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1113.871795;90.61024933;12293;38;hembras;SEMI AUTOMATICA;0.8;13;0;0;2;0;0.33;N;0;2.403;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;98.17948718;27.52438665;3567;38;machos;SEMI AUTOMATICA;0.8;13;0;0;2;0;0.33;N;0;2.41;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;98.17948718;27.52438665;3567;38;machos;SEMI AUTOMATICA;0.8;13;0;0;1;0;0.33;N;0;2.41;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;98.17948718;27.52438665;3567;38;hembras;SEMI AUTOMATICA;0.8;13;0;0;2;0;0.33;N;0;2.41;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;98.17948718;27.52438665;3567;38;hembras;SEMI AUTOMATICA;0.8;13;0;0;1;0;0.33;N;0;2.41;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1045.153846;82.36042916;12690;38;machos;SEMI AUTOMATICA;0.8;13;0;0;4;0;0.33;N;0;1.999;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1045.153846;82.36042916;12690;38;machos;SEMI AUTOMATICA;0.8;13;0;0;1;0;0.33;N;0;1.999;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1045.153846;82.36042916;12690;38;hembras;SEMI AUTOMATICA;0.8;13;0;0;1;0;0.33;N;0;1.999;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1045.153846;82.36042916;12690;38;hembras;SEMI AUTOMATICA;0.8;13;0;0;3;0;0.33;N;0;1.999;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1045.153846;83.11362592;12575;38;machos;SEMI AUTOMATICA;0.8;13;0;0;5;0;0.33;N;0;1.985;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1045.153846;83.11362592;12575;38;machos;SEMI AUTOMATICA;0.8;13;0;0;5;0;0.33;N;0;1.985;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1045.153846;83.11362592;12575;38;hembras;SEMI AUTOMATICA;0.8;13;0;0;3;0;0.33;N;0;1.985;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1045.153846;83.11362592;12575;38;hembras;SEMI AUTOMATICA;0.8;13;0;0;4;0;0.33;N;0;1.985;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1025.666667;394.4871796;2600;38;machos;SEMI AUTOMATICA;0.8;13;0;0;3;0;0.33;N;0;2.331;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1025.666667;394.4871796;2600;38;machos;SEMI AUTOMATICA;0.8;13;0;0;2;0;0.33;N;0;2.331;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;1025.666667;394.4871796;2600;38;hembras;SEMI AUTOMATICA;0.8;13;0;0;1;0;0.33;N;0;2.331;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;983.6153846;142.0793564;6923;38;machos;SEMI AUTOMATICA;0.8;13;0;0;4;0;0.33;N;0;2.096;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;983.6153846;142.0793564;6923;38;machos;SEMI AUTOMATICA;0.8;13;0;0;2;0;0.33;N;0;2.096;Grande
11/09/2024;E60;Silvania;23;Cundinamarca;983.6153846;142.0793564;6923;38;hembras;SEMI AUTOMATICA;0.8;13;0;0;5;0;0.33;N;0;2.096;Grande
14/09/2024;E77;Cumaral;30;Meta;471.4324324;50.78996255;9282;36;machos;AUTOMATICA;0.8;18;0;0;4;0;0.66;N;0;7;Grande
14/09/2024;E77;Cumaral;30;Meta;471.4324324;50.78996255;9282;36;machos;AUTOMATICA;0.8;18;0;0;5;0;0.66;N;0;7;Grande
16/09/2024;E77;Cumaral;30;Meta;217.5897436;4.351794872;50000;38;machos;AUTOMATICA;0.8;18;0;0;2;0;0.66;N;0;1.615;Comercial
16/09/2024;E77;Cumaral;30;Meta;217.5897436;4.351794872;50000;38;machos;AUTOMATICA;0.8;18;0;0;2;0;0.66;N;0;1.615;Comercial
17/09/2024;E77;Cumaral;30;Meta;699;13.98;50000;39;machos;AUTOMATICA;0.8;18;0;0;4;0;0.66;N;0;1.975;Grande
17/09/2024;E77;Cumaral;30;Meta;699;13.98;50000;39;machos;AUTOMATICA;0.8;18;0;0;4;0;0.66;N;0;1.975;Grande
18/09/2024;E77;Cumaral;30;Meta;425.3414634;45.82433348;9282;40;machos;AUTOMATICA;0.8;18;0;0;5;0;0.66;N;0;1.53;Comercial
18/09/2024;E77;Cumaral;30;Meta;425.3414634;45.82433348;9282;40;machos;AUTOMATICA;0.8;18;0;0;4;0;0.66;N;0;1.53;Comercial
18/09/2024;E77;Cumaral;30;Meta;28.80487805;7.201219513;4000;40;hembras;AUTOMATICA;0.8;18;0;0;1;0;0.66;N;0;1.737;Grande
