Fecha;CO;Ciudad;Temperatura;Depto;Consumo;Unidades;Edad;Sexo;TipoGranja;Peso
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.496
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.496
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.496
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.496
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.496
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.496
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.496
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.496
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.479
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.479
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.479
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.479
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.479
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.479
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.479
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.479
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.406
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.406
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.406
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.406
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.406
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.406
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.406
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.406
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.386
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.386
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.386
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.386
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.386
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.386
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.386
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.386
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.329
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.329
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.329
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.329
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.329
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.329
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.329
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.329
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.734
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.734
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.734
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.734
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.734
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.734
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.734
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.734
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.734
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.72
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.72
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.72
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.72
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.72
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.72
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.72
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.72
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.72
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.706
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.706
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.706
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.706
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.706
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.706
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.706
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.706
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.706
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.669
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.669
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.669
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.669
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.669
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.669
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.669
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.669
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.647
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.647
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.647
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.647
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.647
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.647
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.647
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.647
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.626
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.626
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.626
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.626
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.626
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.626
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.626
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.626
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.6
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.6
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.6
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;machos;MANUAL;1.6
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.6
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.6
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.6
10/10/2024;E25;Restrepo;29;Meta;552.3333333;7500;26;hembras;MANUAL;1.6
10/10/2024;E30;Silvania;23;Cundinamarca;557.9189189;964;36;machos;MANUAL;1.994
10/10/2024;E30;Silvania;23;Cundinamarca;557.9189189;964;36;machos;MANUAL;1.994
10/10/2024;E30;Silvania;23;Cundinamarca;557.9189189;964;36;machos;MANUAL;1.994
10/10/2024;E40;Fusagasuga;21;Cundinamarca;1107.421053;10187;37;machos;MANUAL;2.16
10/10/2024;E40;Fusagasuga;21;Cundinamarca;1107.421053;10187;37;machos;MANUAL;2.16
10/10/2024;E30;Silvania;23;Cundinamarca;599;7210;36;machos;MANUAL;2.132
10/10/2024;E30;Silvania;23;Cundinamarca;599;7210;36;hembras;MANUAL;2.132
10/10/2024;E30;Silvania;23;Cundinamarca;715.7567568;9751;36;machos;MANUAL;1.865
10/10/2024;E30;Silvania;23;Cundinamarca;715.7567568;9751;36;hembras;MANUAL;1.865
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.721
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.721
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.721
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.721
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.721
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.721
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.721
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;hembras;MANUAL;1.721
10/10/2024;E25;Restrepo;29;Meta;35;7460;27;machos;MANUAL;1.721
10/10/2024;E90;Arbelaez;23;Cundinamarca;1584.333333;29610;29;hembras;MANUAL;1.36
10/10/2024;E90;Arbelaez;23;Cundinamarca;1584.333333;29610;29;hembras;MANUAL;1.36
10/10/2024;E90;Arbelaez;23;Cundinamarca;1584.333333;29610;29;hembras;MANUAL;1.36
10/10/2024;E90;Arbelaez;23;Cundinamarca;1584.333333;29610;29;hembras;MANUAL;1.36
10/10/2024;E90;Arbelaez;23;Cundinamarca;1584.333333;29610;29;machos;MANUAL;1.36
10/10/2024;E90;Arbelaez;23;Cundinamarca;1584.333333;29610;29;machos;MANUAL;1.36
10/10/2024;E90;Arbelaez;23;Cundinamarca;1584.333333;29610;29;machos;MANUAL;1.36
10/10/2024;E90;Arbelaez;23;Cundinamarca;1584.333333;29610;29;machos;MANUAL;1.36
11/10/2024;E25;Restrepo;29;Meta;576.8275862;7455;28;machos;MANUAL;1.818
11/10/2024;E25;Restrepo;29;Meta;576.8275862;7455;28;machos;MANUAL;1.818
11/10/2024;E25;Restrepo;29;Meta;576.8275862;7455;28;machos;MANUAL;1.818
11/10/2024;E25;Restrepo;29;Meta;576.8275862;7455;28;machos;MANUAL;1.818
11/10/2024;E25;Restrepo;29;Meta;576.8275862;7455;28;hembras;MANUAL;1.818
11/10/2024;E25;Restrepo;29;Meta;576.8275862;7455;28;hembras;MANUAL;1.818
11/10/2024;E25;Restrepo;29;Meta;576.8275862;7455;28;hembras;MANUAL;1.818
11/10/2024;E25;Restrepo;29;Meta;576.8275862;7455;28;hembras;MANUAL;1.818
11/10/2024;E25;Restrepo;29;Meta;576.8275862;7455;28;machos;MANUAL;1.818
11/10/2024;E25;Restrepo;29;Meta;33.20689655;7455;28;machos;MANUAL;1.848
11/10/2024;E25;Restrepo;29;Meta;33.20689655;7455;28;machos;MANUAL;1.848
11/10/2024;E25;Restrepo;29;Meta;33.20689655;7455;28;machos;MANUAL;1.848
11/10/2024;E25;Restrepo;29;Meta;33.20689655;7455;28;machos;MANUAL;1.848
11/10/2024;E25;Restrepo;29;Meta;33.20689655;7455;28;hembras;MANUAL;1.848
11/10/2024;E25;Restrepo;29;Meta;33.20689655;7455;28;hembras;MANUAL;1.848
11/10/2024;E25;Restrepo;29;Meta;33.20689655;7455;28;hembras;MANUAL;1.848
11/10/2024;E25;Restrepo;29;Meta;33.20689655;7455;28;hembras;MANUAL;1.848
11/10/2024;E25;Restrepo;29;Meta;33.20689655;7455;28;machos;MANUAL;1.848
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.914
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.914
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.914
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.914
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.914
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.914
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.914
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.914
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;2.152
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;2.152
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;2.152
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;2.152
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;2.152
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;2.152
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;2.152
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;2.152
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;2.152
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;2.096
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;2.096
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;2.096
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;2.096
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;2.096
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;2.096
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;2.096
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;2.096
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;2.096
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;1.977
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;1.977
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;1.977
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;1.977
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;1.977
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;1.977
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;1.977
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;1.977
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;1.977
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;1.999
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;1.999
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;1.999
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;1.999
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;1.999
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;1.999
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;1.999
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;hembras;MANUAL;1.999
15/10/2024;E25;Restrepo;29;Meta;605.8484848;7417;32;machos;MANUAL;1.999
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.942
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.942
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.942
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.942
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.942
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.942
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.942
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.942
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.823
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.823
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.823
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.823
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.823
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.823
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.823
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.823
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.83
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.83
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.83
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;machos;MANUAL;1.83
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.83
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.83
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.83
15/10/2024;E25;Restrepo;29;Meta;586.125;7492;31;hembras;MANUAL;1.83
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.992
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.992
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.992
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.992
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.992
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.992
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.992
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.992
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.985
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.985
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.985
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.985
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.985
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.985
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.985
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.985
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.944
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.944
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.944
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.944
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.944
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.944
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.944
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.944
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.976
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.976
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.976
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;machos;MANUAL;1.976
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.976
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.976
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.976
15/10/2024;E25;Restrepo;29;Meta;609.9655172;7530;28;hembras;MANUAL;1.976
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.726
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.726
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.726
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.726
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.726
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.726
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.726
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.726
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.665
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.665
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.665
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.665
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.665
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.665
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.665
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.665
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.687
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.687
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.687
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.687
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.687
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.687
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.687
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.687
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.709
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.709
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.709
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;machos;MANUAL;1.709
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.709
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.709
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.709
15/10/2024;E25;Restrepo;29;Meta;554.2758621;7526;28;hembras;MANUAL;1.709
16/10/2024;E25;Restrepo;29;Meta;5.060606061;7487;32;machos;MANUAL;1.908
16/10/2024;E25;Restrepo;29;Meta;5.060606061;7487;32;machos;MANUAL;1.908
16/10/2024;E25;Restrepo;29;Meta;5.060606061;7487;32;machos;MANUAL;1.908
16/10/2024;E25;Restrepo;29;Meta;5.060606061;7487;32;machos;MANUAL;1.908
16/10/2024;E25;Restrepo;29;Meta;5.060606061;7487;32;hembras;MANUAL;1.908
16/10/2024;E25;Restrepo;29;Meta;5.060606061;7487;32;hembras;MANUAL;1.908
16/10/2024;E25;Restrepo;29;Meta;5.060606061;7487;32;hembras;MANUAL;1.908
16/10/2024;E25;Restrepo;29;Meta;5.060606061;7487;32;hembras;MANUAL;1.908
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;machos;MANUAL;1.901
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;machos;MANUAL;1.901
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;machos;MANUAL;1.901
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;machos;MANUAL;1.901
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;hembras;MANUAL;1.901
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;hembras;MANUAL;1.901
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;hembras;MANUAL;1.901
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;hembras;MANUAL;1.901
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;machos;MANUAL;2.055
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;machos;MANUAL;2.055
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;machos;MANUAL;2.055
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;machos;MANUAL;2.055
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;hembras;MANUAL;2.055
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;hembras;MANUAL;2.055
16/10/2024;E25;Restrepo;29;Meta;589.9090909;7487;32;hembras;MANUAL;2.055
